9.948722191431076389e-01 -9.538709518978250035e-02 -3.324492154506555192e-02 -5.034365897139320145e-03
9.901418954944324335e-01 -1.101544103169852795e-01 -4.013035693112549512e-02 -7.664585524990982779e-02
9.381656684138000024e-01 -1.309193348227518094e-01 -9.312540320374397551e-02 -3.066479506818792777e-01
9.083668067219392572e-01 2.459932849319933779e-01 1.653871536094459471e-01 -2.949646379400753804e-01
9.232433020851554817e-01 -8.871935665982813579e-02 -6.523175054774824067e-02 -3.680971334162231878e-01
8.860221427189468590e-01 3.038718042052623858e-01 -2.041240438296694770e-01 2.845348202793248626e-01
9.716017320441552307e-01 -1.744514955425162384e-01 1.374960830909449649e-01 -8.155720156077506111e-02
9.730183384654784717e-01 -1.094989864888563230e-01 -6.789089988674359977e-02 -1.914056182047982890e-01
8.693826191624860478e-01 2.878462943904890881e-01 -1.477321672367860328e-01 3.734883921454081324e-01
9.669014100945864110e-01 -1.841233829836005087e-01 -1.075870389261029542e-01 1.400902282491118533e-01
8.351463899160100901e-01 -4.523327730379342326e-01 2.174269077851143095e-01 2.250580138921334516e-01
-9.199680988575170693e-01 1.870013863141322674e-01 -4.659985111209843933e-02 -3.413467921006559935e-01
9.236683680251206452e-01 2.703420890101694840e-01 1.672103045672914123e-01 -2.139920906621118057e-01
8.414210607353401761e-01 -3.213564746443278719e-01 -3.580924597227651551e-01 2.459886278771525603e-01
-9.570655237711891417e-01 1.262439645706871783e-01 2.454375351384097126e-02 2.597800007342874751e-01
9.690968294924855453e-01 9.678492620363590704e-02 -1.800371590045867221e-01 1.380964681117023418e-01
8.894967084707076088e-01 -3.678553103316886674e-01 1.254887883999453169e-01 2.402720130736572257e-01
9.856569814881026570e-01 3.572598262918001699e-02 -7.492387476570992744e-02 1.469366598199162710e-01
9.035441502454888418e-01 -2.698198881505303737e-01 1.556188390935138999e-01 2.942583447156256748e-01
8.252522523308816194e-01 -2.452187778167219667e-01 -3.920728242299769128e-01 3.241995859485479192e-01
9.428633167118465330e-01 1.557738889131951021e-01 -2.707685244266900826e-01 1.158778137168150479e-01
8.586003869606024796e-01 -3.803430741848216057e-01 3.102841538706720970e-01 -1.478792253411686519e-01
8.390197091120200623e-01 -3.046320203362140600e-01 -3.836902641301562777e-01 2.367003192207152995e-01
9.559493317556966296e-01 3.848399097603633079e-02 -2.600305055951163125e-01 -1.306292222833059791e-01
9.142437863783577923e-01 1.620900640024507400e-01 -2.854912643514266879e-01 2.374444107560103046e-01
8.426642096477365840e-01 -2.786298197175268720e-01 -3.469380969405702619e-01 3.031771928001667504e-01
8.503678271644512510e-01 1.221721656995693461e-01 -4.388450944316328872e-01 -2.633695190130739827e-01
9.449085054423247421e-01 1.364052000992450053e-01 2.742025767724126650e-01 1.155616053021333856e-01
8.979137452372359940e-01 7.901814081972141635e-02 3.657864583912588952e-01 2.317483686954762701e-01
9.295977330096991675e-01 -2.105124049109641238e-02 -1.350449715308187082e-01 3.422977588609865673e-01
9.767246255917065856e-01 -1.991401862461164574e-01 -7.969011129510612801e-02 1.295432891493947247e-03
8.732286610523146697e-01 -3.834964982599625150e-01 -2.833604293197106716e-01 -1.005435648605985943e-01
8.621275128998966419e-01 7.765215953857498854e-02 -4.230459332199821842e-01 -2.678403106443628112e-01
9.318985711137381944e-01 -1.003334519825968968e-01 -6.924722392704515950e-02 -3.416183155918702807e-01
9.735115423583283745e-01 -2.193480478093575436e-01 6.359105039747647847e-02 1.085767593355141392e-02
8.969862802172334781e-01 -3.877312475587610385e-01 2.049062775005489057e-01 -5.561933305466315591e-02
9.039985147205352733e-01 2.882936468715731615e-01 1.617429439813560244e-01 -2.711322161396514385e-01
9.377556358623599930e-01 -9.149099327657163327e-02 -7.410419861266406838e-02 -3.267297557701503985e-01
9.280878710441674562e-01 2.583457929535750708e-01 2.109670954476426663e-01 -1.655392386181553654e-01
8.891339428314531945e-01 -2.540703146766550291e-01 -2.375221855106406099e-01 -2.974429664580229282e-01
9.307809726227531666e-01 2.408371430724673690e-01 1.256168513735887726e-01 -2.446725529582732817e-01
8.784263321276299941e-01 1.264857106460040570e-02 3.845128414562284380e-01 2.834732217160549905e-01
8.807750435074789275e-01 9.118632214970773253e-02 3.770572906911835442e-01 2.715661557039694696e-01
