9.984130255436939327e-01 9.556697560776549610e-03 -1.566051798296694969e-02 -5.324329190540422196e-02
-9.895748125817400709e-01 7.292836720280064522e-02 -2.443917798399232455e-03 1.241659004185209497e-01
9.314666282231551797e-01 -8.305216721849603689e-02 -1.938563539501909350e-01 -2.964658025136046593e-01
8.364188954122624420e-01 1.395393370776165931e-01 3.237623565006948478e-01 -4.196547882705345955e-01
9.444612053715615296e-01 -8.457386871994108934e-02 -4.498069599944116981e-02 -3.143517603978785990e-01
8.944212641528371810e-01 2.399044840374985887e-01 -2.666846603230313972e-01 2.670875001162191786e-01
9.798476841048433528e-01 -1.098305380258889213e-01 7.571279847413828201e-02 -1.486719241098787003e-01
9.672368783546471116e-01 -6.996896957511812565e-02 -1.155045018991472383e-01 -2.149787768324670223e-01
8.925157730672893530e-01 2.240965594860622467e-01 -2.437146431211843489e-01 3.062670396580776666e-01
9.364442224641978951e-01 -2.273834081273999053e-01 -8.634853040013031056e-02 2.528100773694151870e-01
8.174742115725633917e-01 -3.834416508509866928e-01 3.441888225477124919e-01 2.573761221242272246e-01
-8.997085346530787620e-01 2.061195779048029808e-01 5.565904489075949868e-03 -3.847184593751312165e-01
9.712197767661771008e-01 2.031706788688022736e-01 5.704744661502211128e-02 -1.104509361705611342e-01
8.961985297629690983e-01 -2.887659062256504039e-01 -1.241887861718569408e-01 3.130808075266386936e-01
9.631106554173025636e-01 -1.679015202911067206e-01 5.776460905205484803e-02 -2.022132410270212621e-01
9.848423929540925936e-01 7.854591803703764308e-02 -1.460044481673120620e-01 5.097745497309918994e-02
-9.005093696887266352e-01 3.542020716447494832e-01 5.699694616382021406e-02 -2.457134828888693501e-01
9.835781035761109736e-01 1.661735422480876967e-01 -1.604051557841903314e-02 6.857966085015881896e-02
9.091156956993586835e-01 -1.275366120538188874e-01 2.703533443995973506e-01 2.900898715757885826e-01
9.091533102848649017e-01 -1.454112796918148320e-01 -1.826398768684768803e-01 3.448746054929652805e-01
9.662471929590954467e-01 7.146647004625358846e-02 -2.325288686028768037e-01 8.478933319741754904e-02
8.730990105020762782e-01 -3.074227837086150883e-01 2.469416251260605488e-01 -2.867214392005618118e-01
9.109712167472465705e-01 -1.933884059808226030e-01 -2.756104853658082887e-01 2.382671337945320156e-01
9.601014356211337031e-01 6.090915820704118078e-04 -1.885014703803310487e-01 -2.065721617017542977e-01
9.057889468482120954e-01 1.004284371395320757e-01 -3.048126382746991769e-01 2.766762879780902962e-01
8.928867002811304854e-01 -2.129668154926098456e-01 -1.264710621828489534e-01 3.760366290540768097e-01
9.219043417758260306e-01 -1.571527234121630756e-02 -2.434427962217715347e-01 -3.009668084653973064e-01
9.729373608454422451e-01 1.781089156140509555e-01 1.207266113653250872e-01 8.423295885897733037e-02
9.036519853955877757e-01 1.084609635452019050e-02 3.175283721195869546e-01 2.871779663963898721e-01
9.155949764438375826e-01 -5.301405939273682449e-02 -1.734730757865871609e-01 3.588627043796174254e-01
9.601295338586218753e-01 -2.794707030777963119e-01 -5.550149514271390978e-03 4.074331110380759700e-03
9.448764891120404741e-01 -1.636754712328321870e-01 -2.061803460360907558e-01 -1.947008611908335740e-01
9.112314976299258351e-01 -5.681737758989129083e-02 -2.455341651132241232e-01 -3.257942864647597747e-01
9.443604496743993604e-01 -1.039482810475782226e-01 -8.352974096803192361e-02 -3.006673882080223015e-01
9.765730869591325858e-01 -2.057075495322001346e-01 4.129423762879390336e-02 -4.779326135789965790e-02
9.139452534331499178e-01 -4.035054622784786660e-01 3.448486841006638548e-02 -2.642365397114898942e-02
8.873705087400770575e-01 1.980354495349838650e-01 2.534910530386768057e-01 -3.302996018392944100e-01
9.457376544146547381e-01 -3.644942034184242563e-02 -1.638360893286115449e-01 -2.782255642684866581e-01
9.724011924710906918e-01 1.669351412085210984e-01 1.459394685250178236e-01 -7.259649466143158758e-02
8.973895125859789879e-01 -1.094766734707264960e-01 -2.757916335585450796e-01 -3.265668316372504765e-01
9.735312108053526536e-01 1.097813974752890748e-01 -6.840508193811975501e-02 -1.884297511574954120e-01
8.633846014413525394e-01 -6.311272561157776906e-02 3.933834059033510799e-01 3.095695557055214153e-01
9.069965209661341454e-01 8.942832772594658253e-02 2.585743237565753527e-01 3.201549691154256805e-01
9.303939604598674418e-01 -5.185728263667352400e-02 -2.158408819785113397e-01 -2.917029554942509595e-01
9.289202751030577465e-01 3.432660718086856799e-01 7.060650813419892813e-02 1.195418230436069290e-01
9.541563704538216228e-01 1.325408513826087931e-01 2.440174518198544029e-01 1.116871820958325601e-01
9.861328065839569668e-01 -3.382271663452817573e-02 -3.286188239538851558e-02 -1.591169642236173187e-01
9.218872861884683800e-01 7.971820356596404089e-02 -3.761281762740045220e-01 -4.792112892105038213e-02
9.540049402160486469e-01 -3.131190804424229673e-02 7.884851833443468072e-02 2.875361709671791499e-01
9.049457730567306291e-01 -4.215597662964657988e-01 5.510398190633068738e-02 1.800173449676806259e-02
-9.138297882236009473e-01 3.613413432586274898e-01 4.587819459148408108e-02 -1.795626438552445081e-01
9.232751821167644035e-01 8.339043399020809599e-02 -3.049449098557264204e-01 2.182145172972304592e-01
-9.165874593205227683e-01 2.546130670588900302e-01 8.084165817712062052e-02 -2.974966248588171713e-01
9.580793099577354921e-01 2.791978868117669377e-01 3.822582313573864160e-02 -5.168522299795492991e-02
9.614841534483571373e-01 2.343233184530733870e-01 1.275258795320124983e-01 -6.616611781283787685e-02
9.512635092227719191e-01 5.081497539035592648e-02 2.587563134305038703e-01 1.598772796776005700e-01
8.859913094679729983e-01 1.456231973275037284e-01 3.558906699720745803e-01 -2.591430396020105165e-01
9.150107676406142865e-01 1.410877308382187389e-01 -2.955209106239073402e-01 2.356203274182271934e-01
