9.930984091853207740e-01 -6.663158707976972461e-02 9.537359138267033701e-03 9.604592681360321627e-02
9.895020787400743423e-01 -1.291057350544634330e-01 4.675171688040087592e-02 4.507352120539714901e-02
9.095815536479316954e-01 -2.060720970484470616e-01 -2.762918032071687846e-01 -2.320744009191910706e-01
8.980083860671581597e-01 1.296860465997716760e-01 2.541805933192816669e-01 -3.348950490082488463e-01
8.701551658309284454e-01 -8.640877010452530094e-02 1.260390781895355250e-01 -4.684844315405848336e-01
8.620256868709352815e-01 3.654378382823271765e-01 -8.763153630185258058e-02 3.401288217302514405e-01
9.549222592250637964e-01 -2.150519672385064751e-01 1.852359735113517092e-01 -8.696990479844229904e-02
9.423927259784822263e-01 -2.149090646318139453e-01 -1.926536409135078398e-01 -1.690994340756143133e-01
8.532588561153874318e-01 3.228812309291407834e-01 -1.067133674303329255e-01 3.953597000024434149e-01
9.551297218068069972e-01 -2.048719683150181936e-01 -1.514516012860589456e-01 1.510533137268771919e-01
7.664181656331540138e-01 -3.757680885978554319e-01 3.291979543002526154e-01 4.037700408197148483e-01
-9.006714568513152219e-01 2.057820507226815476e-01 -4.626120490873368574e-02 -3.798744204787802836e-01
9.001815309277628741e-01 2.988492306472619320e-01 1.282252328026151356e-01 -2.896905907874882669e-01
8.801745891637070551e-01 -2.940078993579726685e-01 -2.529336709593667520e-01 2.736359000581438661e-01
9.189355440563213850e-01 -3.364798444628647189e-01 9.369065125765727031e-02 -1.831961844773931369e-01
9.901161420330566454e-01 -6.054484519576060209e-02 -6.154579444903887642e-02 1.105281058891086077e-01
9.052179830006427119e-01 -2.569411065943942862e-01 -9.375592407560892627e-02 3.252253029747609880e-01
9.826361570003726564e-01 -1.557410799897086806e-02 6.696075593246926527e-02 1.723365523634710073e-01
9.530791377312215484e-01 -3.949129148368540898e-02 1.937244179995432636e-01 2.292410194297703208e-01
8.829963424713485054e-01 -2.673992460357323964e-01 -2.806316454546817774e-01 2.646903511107655538e-01
9.617359177325757180e-01 4.322931944026200957e-02 -2.634537849847543578e-01 -6.154147919102193054e-02
8.822369655021093937e-01 -3.453916201253304230e-01 2.966168738745764699e-01 -1.199207887803547812e-01
8.723543437231811026e-01 -2.934816355461410398e-01 -3.304366094879842564e-01 2.089930039368440018e-01
9.421286587773030075e-01 3.009946237543498215e-03 -2.971141897662062936e-01 -1.552665088604031629e-01
8.974027813579456003e-01 -6.261625635695214354e-02 -3.012572447168320733e-01 3.162143655125211894e-01
